syllable,syllable_duration,word,word_begin,word_end,word_num_syllables,word_stress_pattern,utterance_speech_rate,speaker,file
S.IY1.Z,0.5099999999999998,seas,9.28,9.79,1,1,3.8548752834467126,5105,5105-28240-0021
D.IH1,0.11000000000000121,difficult,11.45,12.03,3,1-0-0,4.918032786885246,5105,5105-28240-0021
S.AY1.T,0.43000000000000016,sight,2.27,2.7,1,1,4.761904761904762,5105,5105-28240-0001
SH.AO1.R,0.40000000000000036,shore,4.83,5.23,1,1,4.017857142857142,5105,5105-28240-0001
W.AO1,0.21000000000000085,water,15.26,15.67,2,1-0,4.568527918781727,5105,5105-28240-0001
V.IH1.ZH,0.2699999999999996,vision,10.89,11.34,2,1-0,6.382978723404256,5105,5105-28240-0001
CH.IH1.L,0.3200000000000003,children,5.08,5.76,2,1-0,4.7457627118644075,5142,5142-36377-0024
DH.EH1.M,0.31000000000000005,them,2.26,2.57,1,1,5.737704918032787,5142,5142-36377-0024
K.OW1.S.T.S,0.5899999999999999,coasts,2.33,2.92,1,1,5.300353356890459,5142,5142-33396-0056
M.IY1,0.27,me,3.3,3.57,1,1,4.464285714285714,5142,5142-33396-0059
AE1.NG,0.17999999999999972,angrily,4.79,5.34,3,1-0-0,4.72972972972973,5142,5142-33396-0059
S.AO1,0.4299999999999997,saw,2.95,3.38,1,1,4.9079754601226995,5142,5142-33396-0011
HH.AE1.N.D,0.4500000000000002,hand,2.76,3.21,1,1,4.516129032258064,5142,5142-33396-0049
M.AE1.N,0.45999999999999996,man,3.15,3.61,1,1,4.941860465116279,5142,5142-33396-0046
T.EY1,0.25,table,6.1,6.52,2,1-0,5.320813771517997,5142,5142-36377-0013
S.EH1.D,0.3900000000000001,said,1.44,1.83,1,1,4.430379746835443,5142,5142-33396-0039
B.AY1,0.41999999999999993,by,1.56,1.98,1,1,4.838709677419355,5142,5142-33396-0061
R.UW1.M,0.29000000000000004,room,3.43,3.72,1,1,6.306306306306306,5142,5142-36377-0003
HH.OW1.S.T,0.3700000000000001,host,2.59,2.96,1,1,3.4965034965034967,5142,5142-33396-0026
L.AE1.F.T,0.7199999999999999,laughed,0.66,1.38,1,1,2.6315789473684212,5142,5142-33396-0026
HH.AH1.NG,0.27,hungry,1.39,1.93,2,1-0,5.202312138728324,5142,5142-33396-0029
N.AO1.R,0.28,norway,1.46,2.03,2,1-2,5.172413793103449,5142,5142-33396-0016
M.IY1.L.Z,0.5199999999999996,meals,4.36,4.88,1,1,4.731182795698925,5142,5142-33396-0019
HH.AW1.S,0.5800000000000001,house,2.16,2.74,1,1,4.743083003952568,5142,5142-33396-0041
M.AE1.N,0.5299999999999998,man,1.98,2.51,1,1,4.237288135593221,5142,5142-36600-0000
F.OW1.Z,0.6399999999999997,foes,2.66,3.3,1,1,3.7854889589905363,5142,5142-33396-0009
OW1.L.D,0.3799999999999999,old,5.63,6.01,1,1,4.347826086956522,5142,5142-33396-0006
M.IY1,0.28000000000000025,me,3.57,3.85,1,1,5.080213903743315,5142,5142-33396-0006
Y.UW1,0.20999999999999996,you,5.53,5.74,1,1,4.448398576512456,5142,5142-36377-0023
R.UW1.M,0.41000000000000014,room,11.37,11.78,1,1,5.517241379310345,5142,5142-36377-0025
HH.ER0,0.16999999999999993,her,7.04,7.21,1,1,5.278592375366569,5142,5142-36377-0025
AE1.S.T,0.4099999999999999,asked,1.47,1.88,1,1,4.819277108433735,5142,5142-33396-0000
M.IY1,0.21999999999999975,me,2.81,3.03,1,1,4.210526315789474,5142,5142-33396-0058
Y.UW1,0.3700000000000001,you,2.52,2.89,1,1,4.428044280442805,5142,5142-33396-0057
HH.EH1.D,0.43000000000000016,head,2.82,3.25,1,1,4.823151125401929,5142,5142-33396-0010
F.IH1.S.T.S,0.6400000000000001,fists,1.77,2.41,1,1,4.4642857142857135,5142,5142-33396-0047
K.AW1,0.31000000000000005,coward,3.31,3.84,2,1-0,4.666666666666667,5142,5142-33396-0048
G.R.IH1.M,0.43999999999999995,grim,1.73,2.17,1,1,4.5,5142,5142-33396-0048
F.R.AA1,0.2999999999999998,frolic,2.49,3.08,2,1-0,3.7288135593220337,5142,5142-33396-0020
DH.AH0.M,0.20999999999999996,them,6.78,6.99,1,1,5.891016200294551,5142,5142-36377-0005
M.IY1.T,0.29000000000000004,meat,2.27,2.56,1,1,4.910714285714286,5142,5142-33396-0030
W.AO1.R,0.3599999999999999,war,3.77,4.13,1,1,5.0,5142,5142-33396-0068
TH.R.AO1.L,0.3900000000000001,thrall,1.96,2.35,1,1,4.205607476635514,5142,5142-33396-0068
AH1.V,0.1899999999999995,of,5.15,5.34,1,1,4.8169556840077075,5142,5142-33396-0067
AE1,0.17000000000000015,animals,1.42,2.07,3,1-0-0,5.319148936170213,5142,5142-36586-0001
G.OW1.L.D,0.45999999999999996,gold,3.25,3.71,1,1,4.316546762589928,5142,5142-33396-0018
F.UH1.L,0.48,full,1.63,2.11,1,1,4.591836734693878,5142,5142-33396-0018
K.AA1.N,0.41000000000000014,constant,19.23,19.97,2,1-0,5.415162454873647,5142,5142-36600-0001
DH.EH1.M,0.3100000000000005,them,10.91,11.22,1,1,4.526748971193413,5142,5142-36600-0001
W.EY1,0.4200000000000004,way,2.26,2.68,1,1,4.382470119521912,5142,5142-33396-0040
CH.EH1.R,0.4300000000000006,chair,4.27,4.7,1,1,6.1349693251533735,5142,5142-36377-0022
N.AY1.T,0.37,night,0.83,1.2,1,1,4.504504504504505,5142,5142-36377-0022
G.R.EY1.V,0.4599999999999991,grave,10.74,11.2,1,1,5.1282051282051295,5142,5142-36377-0022
M.IY1,0.27999999999999936,me,7.24,7.52,1,1,4.887218045112784,5142,5142-36377-0022
M.AW1.TH,0.3999999999999999,mouth,2.37,2.77,1,1,4.280155642023346,5142,5142-33396-0007
AW1.T,0.3600000000000003,out,4.5,4.86,1,1,2.6178010471204187,5142,5142-33396-0007
AE1.NG,0.24,anger,1.53,2.03,2,1-0,4.639175257731959,5142,5142-33396-0008
Y.IH1.R.Z,0.5900000000000003,years,2.28,2.87,1,1,3.9568345323741005,5142,5142-33396-0050
F.AA1.R,0.2200000000000002,farmer,3.05,3.49,2,1-0,4.191616766467066,5142,5142-33396-0037
S.L.IY1,0.26000000000000023,sleeping,3.51,4.07,2,1-0,5.012531328320802,5142,5142-33396-0038
S.AO1.R.D,0.49,sword,1.99,2.48,1,1,4.680851063829787,5142,5142-33396-0060
F.R.AW1,0.28,frowning,1.52,2.08,2,1-0,4.864864864864865,5142,5142-33396-0066
IH0.T,0.14000000000000012,it,3.04,3.18,1,1,5.704697986577181,5142,5142-33396-0031
JH.OW1.K.T,0.5299999999999994,joked,5.4,5.93,1,1,3.9840637450199208,5142,5142-33396-0031
B.Y.UW1,0.21999999999999886,beauty,16.93,17.38,2,1-0,5.164319248826294,5142,5142-36377-0014
F.IH1.G,0.27000000000000135,figure,14.37,14.86,2,1-0,4.458598726114649,5142,5142-36377-0014
L.UH1.K.T,0.4399999999999995,looked,12.4,12.84,1,1,4.573170731707318,5142,5142-36377-0014
IY1.R.Z,0.4299999999999997,ears,24.9,25.33,1,1,4.852686308492202,5142,5142-36377-0014
SH.OW1.L,0.2699999999999996,shoulders,8.58,9.16,2,1-0,5.31496062992126,5142,5142-36377-0014
T.UW1,0.43999999999999995,too,3.46,3.9,1,1,5.405405405405406,5142,5142-36377-0014
F.R.AA1,0.26000000000000023,frolic,2.84,3.38,2,1-0,5.047318611987381,5142,5142-33396-0021
F.AA1,0.2400000000000002,father,4.95,5.43,2,1-0,4.708097928436912,5142,5142-36377-0004
M.AW1.DH.Z,0.5899999999999999,mouths,9.1,9.69,1,1,4.230769230769232,5142,5142-33396-0032
W.AH1.N,0.3199999999999994,wonder,3.74,4.33,2,1-0,4.347826086956522,5142,5142-33396-0032
IY1.T,0.3599999999999999,eat,2.21,2.57,1,1,5.785123966942149,5142,5142-33396-0032
M.IY1,0.23999999999999932,me,4.28,4.52,1,1,6.164383561643835,5142,5142-36377-0017
F.R.AW1.N,0.5800000000000001,frown,4.22,4.8,1,1,4.739336492890995,5142,5142-36377-0018
P.L.EY1.T,0.3599999999999999,plate,2.02,2.38,1,1,6.161137440758294,5142,5142-36377-0018
M.AE1.N,0.27000000000000046,mankind,4.06,4.88,2,1-1,5.042016806722689,5142,5142-36586-0003
HH.ER0,0.30000000000000027,her,1.9,2.2,1,1,4.1450777202072535,5142,5142-33396-0065
S.AH1,0.20999999999999996,summer,4.14,4.6,2,1-0,5.839416058394162,5142,5142-33396-0022
AE1.N,0.18000000000000016,answered,2.42,2.88,2,1-0,4.716981132075473,5142,5142-33396-0022
F.AA1.R,0.4099999999999997,far,3.1,3.51,1,1,5.105105105105106,5142,5142-36377-0008
M.IY1,0.29000000000000004,me,5.4,5.69,1,1,5.913978494623655,5142,5142-36377-0008
M.EH1.N,0.41000000000000014,men,15.0,15.41,1,1,4.6610169491525415,5142,5142-36377-0008
R.UW1.M,0.3600000000000003,room,5.67,6.03,1,1,5.423728813559322,5142,5142-36377-0007
L.AE1.N.D,0.4900000000000002,land,2.34,2.83,1,1,5.363984674329502,5142,5142-33396-0012
M.IY1,0.2999999999999998,me,4.03,4.33,1,1,5.084745762711863,5142,5142-33396-0012
S.EH1.D,0.48,said,1.71,2.19,1,1,4.347826086956522,5142,5142-33396-0045
B.AE1,0.25,battle,2.97,3.44,2,1-0,5.6426332288401255,5142,5142-33396-0002
SH.IH1.P.S,0.5299999999999998,ships,2.04,2.57,1,1,4.938271604938272,5142,5142-33396-0055
F.AY1.R,0.54,fire,2.68,3.22,1,1,3.03030303030303,5142,5142-33396-0025
EH1.L,0.1599999999999997,elder,2.87,3.25,2,1-0,6.0702875399361025,5142,5142-36377-0000
AO1.N,0.33000000000000007,on,3.44,3.77,1,1,3.9473684210526305,5142,5142-33396-0035
S.IY1.N,0.46999999999999975,scene,3.59,4.06,1,1,4.615384615384616,5142,5142-36377-0010
S.EH1.D,0.3700000000000001,said,2.32,2.69,1,1,4.761904761904762,5142,5142-33396-0062
P.AA1.R.T.S,0.5899999999999999,parts,2.77,3.36,1,1,4.240282685512367,5142,5142-36586-0004
W.IH1.TH,0.21999999999999975,with,4.21,4.43,1,1,5.476190476190477,5142,5142-36377-0020
B.OW1.T,0.3500000000000001,boat,1.77,2.12,1,1,5.208333333333333,5142,5142-33396-0005
S.AY1.D,0.5599999999999996,side,5.19,5.75,1,1,4.856115107913669,5142,5142-33396-0052
IH1.T,0.16000000000000014,it,3.87,4.03,1,1,5.167958656330749,5142,5142-33396-0015
W.EY1,0.35999999999999943,way,5.4,5.76,1,1,4.618117229129663,5142,5142-33396-0042
S.EH1.D,0.4299999999999997,said,1.58,2.01,1,1,4.597701149425288,5142,5142-33396-0013
F.AA1.R,0.3099999999999996,farmer,4.23,4.75,2,1-0,5.084745762711863,5142,5142-33396-0044
F.AY1.T,0.48,fight,2.83,3.31,1,1,4.501607717041801,5142,5142-33396-0044
V.AY1,0.21999999999999997,viking,1.2,1.75,2,1-0,5.128205128205128,5142,5142-33396-0003
SH.IH1.P.S,0.6200000000000001,ships,2.71,3.33,1,1,3.0534351145038165,5142,5142-33396-0003
S.AH1.M,0.28000000000000025,somewhere,3.07,3.66,2,1-2,4.927536231884058,5142,5142-33396-0054
P.R.AA1,0.2799999999999998,prophet,2.08,2.75,2,1-0,4.198473282442748,5142,5142-36377-0016
HH.EH1.L.TH,0.5499999999999998,health,4.71,5.26,1,1,3.8216560509554145,5142,5142-33396-0033
EY1.L,0.43000000000000016,ale,3.03,3.46,1,1,4.953560371517028,5142,5142-33396-0033
S.M.AY1.L.D,0.5999999999999996,smiled,2.43,3.03,1,1,5.555555555555556,5142,5142-33396-0064
P.AA1.R.T.S,0.5899999999999999,parts,1.58,2.17,1,1,6.282722513089006,5142,5142-36586-0002
R.UW1.M,0.3600000000000003,room,4.18,4.54,1,1,5.194805194805195,5142,5142-36377-0006
HH.AA1.R.TH,0.5300000000000002,hearth,2.78,3.31,1,1,5.345911949685535,5142,5142-33396-0023
B.R.AH1,0.25,brothers,1.4,2.01,2,1-0,4.918032786885246,5142,5142-33396-0004
S.AH1,0.19000000000000128,supper,18.23,18.66,2,1-0,5.524861878453042,5142,5142-36377-0021
AE1.M,0.22000000000000064,ambrose,15.92,16.57,2,1-2,5.2823315118397085,5142,5142-36377-0021
S.EH1.D,0.33000000000000007,said,2.79,3.12,1,1,4.861111111111112,5142,5142-33396-0014
K.AH1.M,0.20000000000000018,company,4.72,5.27,3,1-0-0,5.447470817120623,5142,5142-36377-0001
W.AO1.L,0.46999999999999975,wall,1.54,2.01,1,1,4.7058823529411775,5142,5142-33396-0024
M.IY1,0.23999999999999932,me,4.61,4.85,1,1,5.577689243027889,5142,5142-33396-0024
F.IH1,0.1299999999999999,philip,1.61,2.0,2,1-0,6.936416184971098,5142,5142-36377-0011
F.AA1.R,0.2699999999999996,farmer,4.15,4.63,2,1-0,5.284552845528455,5142,5142-33396-0034
S.EY1,0.21999999999999975,saying,6.03,6.45,2,1-0,4.635761589403974,5142,5142-33396-0034
B.EY1,0.26,baby,1.78,2.32,2,1-0,5.714285714285715,5142,5142-33396-0063
TH.R.AO1.L,0.52,thrall,2.36,2.88,1,1,5.128205128205129,5142,5142-33396-0001
F.L.AE1.SH.T,0.6800000000000006,flashed,4.18,4.86,1,1,2.61437908496732,5142,5142-33396-0001
HH.AW1.S,0.3700000000000001,house,7.6,7.97,1,1,4.990757855822551,5639,5639-40744-0016
G.OW1,0.3800000000000008,go,8.85,9.23,1,1,4.761904761904758,5639,5639-40744-0016
DH.AH0.M,0.25,them,2.08,2.33,1,1,5.365853658536586,5639,5639-40744-0016
IH0.T,0.15000000000000036,it,3.32,3.47,1,1,4.938271604938271,5639,5639-40744-0019
JH.AH1.JH,0.28999999999999915,judgment,11.15,11.74,2,1-0,4.411764705882355,5639,5639-40744-0019
IH0.T,0.1900000000000004,it,4.54,4.73,1,1,4.255319148936168,5639,5639-40744-0019
CH.AY1.L.D,0.43999999999999995,child,2.04,2.48,1,1,3.361344537815126,5639,5639-40744-0019
HH.AE1.D,0.3400000000000001,had,0.73,1.07,1,1,4.109589041095891,5639,5639-40744-0019
K.AO1.Z,0.5299999999999994,cause,9.67,10.2,1,1,4.109589041095892,5639,5639-40744-0019
T.OW1,0.22000000000000064,token,8.6,9.09,2,1-0,5.038759689922481,5639,5639-40744-0041
DH.EY1,0.33000000000000007,they,2.36,2.69,1,1,4.424778761061948,5639,5639-40744-0041
F.AE1.K.T,0.4400000000000004,fact,5.64,6.08,1,1,5.423728813559322,5639,5639-40744-0041
P.EH1,0.17999999999999972,parents,16.14,16.69,2,1-0,4.63320463320463,5639,5639-40744-0041
D.AW1.T,0.5099999999999998,doubt,13.39,13.9,1,1,3.418803418803419,5639,5639-40744-0041
M.IY1,0.2200000000000002,me,1.9,2.12,1,1,5.263157894736842,5639,5639-40744-0009
M.AH1,0.13999999999999999,mother,0.17,0.53,2,1-0,5.555555555555555,5639,5639-40744-0009
S.EH1.D,0.33000000000000007,said,8.5,8.83,1,1,3.973509933774835,5639,5639-40744-0039
AA1.R.M.Z,0.5199999999999996,arms,4.29,4.81,1,1,4.513888888888889,5639,5639-40744-0039
B.IY1,0.25,be,9.77,10.02,1,1,4.444444444444443,5639,5639-40744-0039
S.EH1.N,0.30000000000000004,senses,1.05,1.69,2,1-0,4.895104895104895,5639,5639-40744-0039
S.OW1.L,0.40999999999999837,soul,13.63,14.04,1,1,4.145077720207254,5639,5639-40744-0039
S.OW1,0.3100000000000005,so,9.37,9.68,1,1,4.545454545454546,5639,5639-40744-0036
B.IY1,0.16000000000000014,being,2.03,2.35,2,1-0,5.116279069767442,5639,5639-40744-0036
HH.AW1.S,0.40000000000000036,house,11.53,11.93,1,1,5.462184873949582,5639,5639-40744-0026
G.R.AE1.N,0.28000000000000114,grandmother,8.54,9.17,3,1-2-0,5.813953488372093,5639,5639-40744-0026
T.AY1.M,0.3600000000000003,time,6.0,6.36,1,1,4.487179487179487,5639,5639-40744-0026
CH.AY1.L.D,0.5500000000000007,child,13.6,14.15,1,1,3.8251366120218577,5639,5639-40744-0026
F.AO1.R.T,0.29000000000000004,fortnight,2.01,2.69,2,1-2,5.045871559633028,5639,5639-40744-0026
L.IH1.P.S,0.3500000000000001,lips,2.28,2.63,1,1,4.242424242424242,5639,5639-40744-0029
S.AH1.N,0.3799999999999999,son,6.44,6.82,1,1,4.680851063829786,5639,5639-40744-0029
T.R.UW1.TH,0.39,truth,0.36,0.75,1,1,3.2258064516129035,5639,5639-40744-0029
F.EY1.S,0.33999999999999986,face,3.88,4.22,1,1,4.195804195804197,5639,5639-40744-0029
TH.AO1.T,0.41999999999999993,thought,1.25,1.67,1,1,3.5971223021582737,5639,5639-40744-0001
S.IH1,0.17999999999999972,city,4.23,4.59,2,1-0,6.106870229007633,5639,5639-40744-0001
AW1.T,0.17999999999999994,outside,1.86,2.43,2,1-1,4.672897196261682,5639,5639-40744-0011
P.EH1,0.2200000000000002,parents,2.23,2.79,2,1-0,3.952569169960474,5639,5639-40744-0021
F.EY1.S,0.5199999999999996,face,10.07,10.59,1,1,4.557640750670242,5639,5639-40744-0021
S.IY1.N,0.5100000000000007,seen,6.06,6.57,1,1,4.790419161676647,5639,5639-40744-0021
M.EH1.N,0.16999999999999993,mentioned,12.72,13.21,2,1-0,4.918032786885243,5639,5639-40744-0031
F.AE1.M,0.3299999999999983,family,23.8,24.29,2,1-0,4.975124378109458,5639,5639-40744-0031
G.ER1.L,0.4200000000000017,girl,19.77,20.19,1,1,4.980842911877389,5639,5639-40744-0031
N.AY1.T,0.39000000000000057,night,11.29,11.68,1,1,4.166666666666669,5639,5639-40744-0031
S.AO1.T,0.41000000000000014,sought,7.98,8.39,1,1,4.968944099378881,5639,5639-40744-0031
AO1.F,0.3200000000000003,off,21.5,21.82,1,1,5.223880597014926,5639,5639-40744-0031
AW1.T,0.240000000000002,outcry,25.29,25.98,2,1-2,4.225352112676052,5639,5639-40744-0031
DH.AH0.M,0.23000000000000043,them,6.38,6.61,1,1,4.947916666666666,5639,5639-40744-0031
K.UH1.D,0.39000000000000057,could,27.64,28.03,1,1,5.524861878453032,5639,5639-40744-0031
Y.UW1,0.22000000000000064,you,8.76,8.98,1,1,5.789473684210526,5639,5639-40744-0037
HH.AA1.R.T,0.33999999999999986,heart,1.62,1.96,1,1,3.5928143712574854,5639,5639-40744-0037
W.AH1.N,0.3600000000000003,one,6.55,6.91,1,1,4.326923076923077,5639,5639-40744-0037
B.R.AY1.D,0.46999999999999975,bride,4.16,4.63,1,1,4.098360655737705,5639,5639-40744-0037
AO1.L,0.2599999999999998,all,13.3,13.56,1,1,4.566210045662098,5639,5639-40744-0038
M.OW1,0.20999999999999996,moment,1.23,1.72,2,1-0,4.166666666666667,5639,5639-40744-0038
F.AE1,0.25,fastest,4.37,5.08,2,1-0,4.590163934426229,5639,5639-40744-0038
HH.AH1.Z,0.2100000000000004,husband,3.98,4.38,2,1-0,4.395604395604396,5639,5639-40744-0028
Y.UW1,0.2599999999999998,you,8.86,9.12,1,1,4.66666666666667,5639,5639-40744-0028
G.R.AE1.N,0.3299999999999983,grandson,11.46,12.13,2,1-2,4.4871794871794854,5639,5639-40744-0028
D.AO1,0.22000000000000064,daughter,9.68,10.1,2,1-0,5.194805194805197,5639,5639-40744-0028
DH.IH0.S,0.34999999999999964,this,6.98,7.33,1,1,3.8461538461538463,5639,5639-40744-0028
B.R.EH1.S.T,0.3999999999999999,breast,3.02,3.42,1,1,5.128205128205129,5639,5639-40744-0027
G.ER1.L,0.3800000000000008,girl,15.34,15.72,1,1,4.6428571428571415,5639,5639-40744-0027
JH.EH1.N,0.21999999999999975,gentlewoman,7.75,8.52,4,1-0-2-0,6.140350877192984,5639,5639-40744-0027
M.AE1.N,0.40000000000000036,man,12.04,12.44,1,1,4.4247787610619485,5639,5639-40744-0027
S.W.UW1.N,0.43000000000000327,swoon,22.33,22.76,1,1,5.581395348837209,5639,5639-40744-0027
S.EY1,0.30000000000000004,saying,0.77,1.24,2,1-0,4.109589041095891,5639,5639-40744-0027
T.IH1.R.Z,0.4700000000000024,tears,17.65,18.12,1,1,4.245283018867923,5639,5639-40744-0027
S.ER1,0.27000000000000135,certain,11.53,12.04,2,1-0,5.6818181818181825,5639,5639-40744-0018
F.AA1,0.22999999999999998,father,2.54,2.99,2,1-0,4.887218045112782,5639,5639-40744-0018
OW1,0.1399999999999988,owner,9.63,10.0,2,1-0,5.423728813559322,5639,5639-40744-0018
K.AH1,0.1899999999999995,cunning,6.19,6.66,2,1-0,5.988023952095808,5639,5639-40744-0018
DH.EH1.R,0.27000000000000135,there,14.86,15.13,1,1,5.882352941176469,5639,5639-40744-0018
DH.EH1.M,0.28000000000000025,them,5.22,5.5,1,1,5.079365079365079,5639,5639-40744-0017
T.AY1.M,0.48,time,2.87,3.35,1,1,4.545454545454546,5639,5639-40744-0040
D.AH1.N,0.3699999999999999,done,0.78,1.15,1,1,3.8461538461538467,5639,5639-40744-0040
K.AH1,0.13999999999999968,custody,3.22,3.76,3,1-0-0,5.214723926380368,5639,5639-40744-0007
B.EH1.D,0.3599999999999999,bed,1.71,2.07,1,1,5.333333333333335,5639,5639-40744-0008
M.IY1,0.21000000000000008,me,0.85,1.06,1,1,4.878048780487805,5639,5639-40744-0008
D.AO1,0.21999999999999975,daughter,4.07,4.51,2,1-0,4.75,5639,5639-40744-0020
F.IY1,0.27999999999999936,feelings,8.9,9.59,2,1-0,4.032258064516128,5639,5639-40744-0020
K.UH1.D,0.34000000000000075,could,7.79,8.13,1,1,3.539823008849555,5639,5639-40744-0020
IH0.T,0.21000000000000085,it,19.41,19.62,1,1,4.573170731707315,5639,5639-40744-0030
T.EH1,0.16000000000000014,testimonies,21.13,21.93,4,1-0-2-0,5.4187192118226575,5639,5639-40744-0030
S.T.AO1,0.2400000000000002,story,13.99,14.36,2,1-0,7.086614173228349,5639,5639-40744-0030
T.IH1.R.Z,0.5300000000000002,tears,5.72,6.25,1,1,4.2682926829268295,5639,5639-40744-0030
EH1.N.D,0.3199999999999985,end,12.46,12.78,1,1,4.938271604938271,5639,5639-40744-0030
IH0.T,0.20000000000000107,it,15.51,15.71,1,1,5.681818181818177,5639,5639-40744-0030
JH.EH1.N,0.20000000000000018,gentleman,6.78,7.41,3,1-0-0,5.882352941176467,5639,5639-40744-0030
S.T.R.AH1.K,0.48,struck,1.37,1.85,1,1,5.10948905109489,5639,5639-40744-0000
R.OW1.D,0.3799999999999999,road,5.47,5.85,1,1,5.555555555555556,5639,5639-40744-0000
V.AE1,0.21999999999999886,valley,13.31,13.72,2,1-0,4.716981132075469,5639,5639-40744-0000
R.IH1,0.14000000000000057,river,15.08,15.5,2,1-0,5.194805194805197,5639,5639-40744-0000
N.AY1.T,0.41000000000000014,night,3.32,3.73,1,1,4.225352112676057,5639,5639-40744-0000
M.IY1,0.26000000000000023,me,3.44,3.7,1,1,5.113636363636363,5639,5639-40744-0010
M.OW1,0.2099999999999973,moment,26.12,26.68,2,1-0,5.1094890510948865,5639,5639-40744-0003
AH0,0.07000000000000028,effect,24.58,25.08,2,1-0,4.824561403508777,5639,5639-40744-0003
IH1.T,0.15000000000000213,it,19.2,19.35,1,1,6.521739130434771,5639,5639-40744-0003
R.IH1.CH,0.41000000000000014,rich,9.48,9.89,1,1,4.411764705882355,5639,5639-40744-0003
M.OW1,0.1999999999999993,moment,4.57,5.02,2,1-0,5.217391304347829,5639,5639-40744-0003
JH.EH1.N,0.21999999999999975,gentleman,5.98,6.56,3,1-0-0,4.88997555012225,5639,5639-40744-0013
G.IH1.L,0.22999999999999998,gilded,1.58,2.03,2,1-0,4.9689440993788825,5639,5639-40744-0013
B.Y.UW1,0.2400000000000002,beauty,7.16,7.6,2,1-0,4.487179487179488,5639,5639-40744-0023
S.T.R.IY1.T.S,0.5500000000000003,streets,1.67,2.22,1,1,3.954802259887005,5639,5639-40744-0023
W.EH1.L,0.39000000000000057,well,13.08,13.47,1,1,4.411764705882353,5639,5639-40744-0023
HH.AE1.N.D,0.40000000000000036,hand,3.8,4.2,1,1,4.545454545454545,5639,5639-40744-0033
AE1,0.1299999999999999,animated,1.87,2.46,4,1-0-2-0,5.612244897959184,5639,5639-40744-0033
M.EY1.D.Z,0.5,maids,5.82,6.32,1,1,3.7433155080213902,5639,5639-40744-0033
K.AE1.N,0.2599999999999998,candlesticks,8.01,8.86,3,1-0-2,3.896103896103897,5639,5639-40744-0033
AA1.N,0.26,on,1.11,1.37,1,1,5.504587155963303,5639,5639-40744-0014
W.IH1.N,0.20000000000000018,window,7.03,7.49,2,1-0,5.6410256410256405,5639,5639-40744-0014
S.IH1.L,0.28000000000000025,silver,4.83,5.32,2,1-0,4.347826086956521,5639,5639-40744-0014
P.AA1.R,0.25,party,6.62,7.05,2,1-0,5.179282868525897,5639,5639-40744-0004
M.EH1.N,0.34999999999999964,men,11.83,12.18,1,1,4.137931034482761,5639,5639-40744-0004
DH.AH0.M,0.2400000000000002,them,5.45,5.69,1,1,5.3240740740740735,5639,5639-40744-0034
T.UW1,0.2799999999999999,to,0.92,1.2,1,1,3.2608695652173916,5639,5639-40744-0034
HH.ER0,0.27000000000000046,her,7.35,7.62,1,1,4.587155963302753,5639,5639-40744-0034
HH.ER0,0.22000000000000064,her,12.33,12.55,1,1,5.460750853242318,5639,5639-40744-0034
S.T.R.IY1.T,0.4500000000000002,street,5.62,6.07,1,1,4.838709677419354,5639,5639-40744-0024
HH.AO1.R,0.22000000000000064,horsemen,8.12,8.72,2,1-0,4.6610169491525415,5639,5639-40744-0024
AO1.N,0.3800000000000001,on,1.21,1.59,1,1,2.7522935779816513,5639,5639-40744-0022
M.IH1,0.15000000000000036,midwife,8.82,9.48,2,1-2,5.283018867924528,5639,5639-40744-0022
S.IY1,0.1899999999999995,secrecy,5.57,6.21,3,1-0-0,5.0359712230215825,5639,5639-40744-0022
S.IY1.N,0.4599999999999991,seen,13.06,13.52,1,1,5.12820512820513,5639,5639-40744-0022
S.AH1.N,0.4599999999999991,son,10.8,11.26,1,1,4.729729729729728,5639,5639-40744-0022
W.IY1,0.1900000000000004,we,7.5,7.69,1,1,4.301075268817203,5639,5639-40744-0032
W.AH1.N,0.41000000000000014,one,5.27,5.68,1,1,2.985074626865672,5639,5639-40744-0032
